run_id,scenario_id,t,x,y,theta,v,omega,e_line,line_loss_flag,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,obstacle_flag,fault_flag,u_L,u_R,sat_flag_L,sat_flag_R,safety_violation,notes,battery_voltage,temperature,v_left_actual,v_right_actual
Demo_S3_hifi,S3,8.610,0.2979,0.3037,35.0843,0.3441,5.1767,0.3032,0,0.0006,0.0000,0.0035,0.0000,0.0000,0,0,-0.0639,0.9639,0,0,0,HIFI,11.74,25.65,-0.0478,0.7524
Demo_S3_hifi,S3,8.620,0.2949,0.3002,35.1427,0.3531,5.2267,0.3037,0,0.0000,0.0034,0.0160,0.0009,0.0000,0,0,-0.0644,0.9644,0,0,0,HIFI,11.74,25.65,-0.0482,0.7528
Demo_S3_hifi,S3,8.630,0.2922,0.2959,35.1924,0.3331,5.1767,0.3002,0,0.0029,0.0021,0.0199,0.0025,0.0043,0,0,-0.0603,0.9603,0,0,0,HIFI,11.74,25.65,-0.0481,0.7527
Demo_S3_hifi,S3,8.640,0.2895,0.2951,35.2398,0.3394,5.1457,0.2959,0,0.0000,0.0101,0.0000,0.0108,0.0059,0,0,-0.0551,0.9551,0,0,0,HIFI,11.75,25.65,-0.0472,0.7519
Demo_S3_hifi,S3,8.650,0.2869,0.2906,35.2869,0.3424,5.1243,0.2951,0,0.0044,0.0067,0.0015,0.0179,0.0098,0,0,-0.0541,0.9541,0,0,0,HIFI,11.75,25.65,-0.0464,0.7511
Demo_S3_hifi,S3,8.660,0.2844,0.2877,35.3380,0.3434,5.1209,0.2906,0,0.0044,0.0000,0.0069,0.0000,0.0166,0,0,-0.0487,0.9487,0,0,0,HIFI,11.75,25.66,-0.0451,0.7498
Demo_S3_hifi,S3,8.670,0.2819,0.2809,35.3889,0.3519,5.1709,0.2877,0,0.0063,0.0077,0.0000,0.0080,0.0157,0,0,-0.0453,0.9453,0,0,0,HIFI,11.75,25.66,-0.0435,0.7482
Demo_S3_hifi,S3,8.680,0.2797,0.2785,35.4407,0.3376,5.1209,0.2809,0,0.0000,0.0000,0.0000,0.0077,0.0086,0,0,-0.0370,0.9370,0,0,0,HIFI,11.76,25.66,-0.0411,0.7459
Demo_S3_hifi,S3,8.690,0.2775,0.2761,35.4918,0.3576,5.1709,0.2785,0,0.0163,0.0033,0.0046,0.0081,0.0077,0,0,-0.0342,0.9342,0,0,0,HIFI,11.76,25.66,-0.0387,0.7436
Demo_S3_hifi,S3,8.700,0.2756,0.2743,35.5480,0.3451,5.1209,0.2761,0,0.0024,0.0000,0.0017,0.0093,0.0000,0,0,-0.0313,0.9313,0,0,0,HIFI,11.76,25.66,-0.0363,0.7414
Demo_S3_hifi,S3,8.710,0.2737,0.2737,35.5987,0.3478,5.0709,0.2743,0,0.0000,0.0094,0.0110,0.0000,0.0079,0,0,-0.0291,0.9291,0,0,0,HIFI,11.76,25.66,-0.0341,0.7392
Demo_S3_hifi,S3,8.720,0.2721,0.2712,35.6394,0.3465,5.0209,0.2737,0,0.0000,0.0028,0.0002,0.0000,0.0000,0,0,-0.0284,0.9284,0,0,0,HIFI,11.76,25.66,-0.0321,0.7373
Demo_S3_hifi,S3,8.730,0.2705,0.2720,35.6883,0.3361,4.9709,0.2712,0,0.0000,0.0049,0.0000,0.0219,0.0049,0,0,-0.0254,0.9254,0,0,0,HIFI,11.76,25.66,-0.0301,0.7354
Demo_S3_hifi,S3,8.740,0.2692,0.2668,35.7379,0.3403,4.9209,0.2720,0,0.0000,0.0135,0.0000,0.0104,0.0212,0,0,-0.0264,0.9264,0,0,0,HIFI,11.76,25.66,-0.0285,0.7339
Demo_S3_hifi,S3,8.750,0.2680,0.2633,35.7861,0.3389,4.8709,0.2668,0,0.0002,0.0108,0.0000,0.0000,0.0000,0,0,-0.0202,0.9202,0,0,0,HIFI,11.76,25.66,-0.0264,0.7318
Demo_S3_hifi,S3,8.760,0.2669,0.2601,35.8368,0.3392,4.8267,0.2633,0,0.0000,0.0000,0.0000,0.0030,0.0000,0,0,-0.0160,0.9160,0,0,0,HIFI,11.77,25.66,-0.0241,0.7296
Demo_S3_hifi,S3,8.770,0.2660,0.2580,35.8900,0.3465,4.8762,0.2601,0,0.0082,0.0046,0.0129,0.0000,0.0000,0,0,-0.0121,0.9121,0,0,0,HIFI,11.77,25.66,-0.0217,0.7273
Demo_S3_hifi,S3,8.780,0.2652,0.2536,35.9414,0.3507,4.9001,0.2580,0,0.0084,0.0160,0.0000,0.0158,0.0000,0,0,-0.0096,0.9096,0,0,0,HIFI,11.77,25.66,-0.0193,0.7250
Demo_S3_hifi,S3,8.790,0.2647,0.2509,35.9904,0.3500,4.8550,0.2536,0,0.0074,0.0075,0.0000,0.0176,0.0018,0,0,-0.0043,0.9043,0,0,0,HIFI,11.77,25.66,-0.0166,0.7224
Demo_S3_hifi,S3,8.800,0.2643,0.2454,36.0429,0.3335,4.8050,0.2509,0,0.0000,0.0070,0.0000,0.0023,0.0150,0,0,-0.0010,0.9010,0,0,0,HIFI,11.77,25.66,-0.0140,0.7199
Demo_S3_hifi,S3,8.810,0.2641,0.2461,36.0899,0.3437,4.7550,0.2454,0,0.0061,0.0127,0.0058,0.0000,0.0037,0,0,0.0055,0.8945,0,0,0,HIFI,11.77,25.66,-0.0109,0.7169
Demo_S3_hifi,S3,8.820,0.2640,0.2441,36.1372,0.3499,4.7483,0.2461,0,0.0106,0.0025,0.0072,0.0191,0.0055,0,0,0.0047,0.8953,0,0,0,HIFI,11.77,25.67,-0.0085,0.7146
Demo_S3_hifi,S3,8.830,0.2641,0.2407,36.1826,0.3299,4.6983,0.2441,0,0.0081,0.0000,0.0081,0.0051,0.0077,0,0,0.0071,0.8929,0,0,0,HIFI,11.77,25.67,-0.0062,0.7123
Demo_S3_hifi,S3,8.840,0.2644,0.2362,36.2230,0.3201,4.6483,0.2407,0,0.0000,0.0000,0.0113,0.0000,0.0286,0,0,0.0112,0.8888,0,0,0,HIFI,11.77,25.67,-0.0037,0.7098
Demo_S3_hifi,S3,8.850,0.2648,0.2328,36.2704,0.3366,4.5983,0.2362,0,0.0084,0.0000,0.0024,0.0148,0.0000,0,0,0.0166,0.8834,0,0,0,HIFI,11.77,25.67,-0.0009,0.7071
Demo_S3_hifi,S3,8.860,0.2654,0.2289,36.3151,0.3507,4.6483,0.2328,0,0.0000,0.0000,0.0011,0.0220,0.0000,0,0,0.0206,0.8794,0,0,0,HIFI,11.77,25.67,0.0020,0.7043
Demo_S3_hifi,S3,8.870,0.2661,0.2231,36.3684,0.3515,4.6483,0.2289,0,0.0000,0.0000,0.0036,0.0010,0.0060,0,0,0.0253,0.8747,0,0,0,HIFI,11.77,25.67,0.0049,0.7013
Demo_S3_hifi,S3,8.880,0.2670,0.2189,36.4177,0.3597,4.6983,0.2231,0,0.0137,0.0166,0.0041,0.0000,0.0000,0,0,0.0323,0.8677,0,0,0,HIFI,11.77,25.67,0.0083,0.6980
Demo_S3_hifi,S3,8.890,0.2681,0.2146,36.4566,0.3575,4.6483,0.2189,0,0.0250,0.0033,0.0002,0.0000,0.0217,0,0,0.0373,0.8627,0,0,0,HIFI,11.77,25.67,0.0118,0.6945
Demo_S3_hifi,S3,8.900,0.2693,0.2107,36.5032,0.3428,4.5983,0.2146,0,0.0014,0.0000,0.0088,0.0060,0.0049,0,0,0.0425,0.8575,0,0,0,HIFI,11.77,25.67,0.0154,0.6909
Demo_S3_hifi,S3,8.910,0.2706,0.2094,36.5559,0.3289,4.5483,0.2107,0,0.0242,0.0000,0.0013,0.0000,0.0032,0,0,0.0472,0.8528,0,0,0,HIFI,11.77,25.67,0.0190,0.6873
Demo_S3_hifi,S3,8.920,0.2721,0.2038,36.5878,0.3383,4.4983,0.2094,0,0.0023,0.0055,0.0010,0.0075,0.0000,0,0,0.0487,0.8513,0,0,0,HIFI,11.77,25.67,0.0222,0.6841
Demo_S3_hifi,S3,8.930,0.2736,0.1994,36.6335,0.3318,4.4483,0.2038,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0555,0.8445,0,0,0,HIFI,11.77,25.67,0.0258,0.6806
Demo_S3_hifi,S3,8.940,0.2752,0.1980,36.6805,0.3277,4.3983,0.1994,0,0.0000,0.0104,0.0111,0.0107,0.0082,0,0,0.0607,0.8393,0,0,0,HIFI,11.77,25.67,0.0294,0.6770
Demo_S3_hifi,S3,8.950,0.2771,0.1971,36.7214,0.3477,4.3483,0.1980,0,0.0080,0.0000,0.0119,0.0000,0.0130,0,0,0.0624,0.8376,0,0,0,HIFI,11.77,25.67,0.0327,0.6737
Demo_S3_hifi,S3,8.960,0.2791,0.1930,36.7640,0.3369,4.2983,0.1971,0,0.0044,0.0000,0.0000,0.0000,0.0000,0,0,0.0635,0.8365,0,0,0,HIFI,11.77,25.67,0.0356,0.6709
Demo_S3_hifi,S3,8.970,0.2811,0.1888,36.8022,0.3343,4.2483,0.1930,0,0.0086,0.0000,0.0039,0.0000,0.0009,0,0,0.0684,0.8316,0,0,0,HIFI,11.77,25.67,0.0386,0.6678
Demo_S3_hifi,S3,8.980,0.2833,0.1859,36.8394,0.3391,4.1983,0.1888,0,0.0000,0.0000,0.0000,0.0120,0.0000,0,0,0.0734,0.8266,0,0,0,HIFI,11.77,25.67,0.0417,0.6647
Demo_S3_hifi,S3,8.990,0.2855,0.1825,36.8721,0.3279,4.1483,0.1859,0,0.0026,0.0025,0.0000,0.0000,0.0000,0,0,0.0769,0.8231,0,0,0,HIFI,11.77,25.67,0.0449,0.6616
Demo_S3_hifi,S3,9.000,0.2878,0.1790,36.9070,0.3397,4.0983,0.1825,0,0.0000,0.0063,0.0256,0.0000,0.0000,0,0,0.0810,0.8190,0,0,0,HIFI,11.77,25.68,0.0480,0.6584
Demo_S3_hifi,S3,9.010,0.2902,0.1784,36.9496,0.3253,4.0483,0.1790,0,0.0000,0.0000,0.0012,0.0011,0.0000,0,0,0.0852,0.8148,0,0,0,HIFI,11.77,25.68,0.0511,0.6553
Demo_S3_hifi,S3,9.020,0.2927,0.1761,36.9869,0.3453,4.0983,0.1784,0,0.0000,0.0004,0.0000,0.0000,0.0040,0,0,0.0860,0.8140,0,0,0,HIFI,11.77,25.68,0.0538,0.6526
Demo_S3_hifi,S3,9.030,0.2954,0.1747,37.0234,0.3438,4.0483,0.1761,0,0.0022,0.0000,0.0195,0.0083,0.0038,0,0,0.0887,0.8113,0,0,0,HIFI,11.77,25.68,0.0565,0.6499
Demo_S3_hifi,S3,9.040,0.2981,0.1731,37.0671,0.3410,3.9983,0.1747,0,0.0026,0.0175,0.0000,0.0199,0.0000,0,0,0.0903,0.8097,0,0,0,HIFI,11.77,25.68,0.0589,0.6475
Demo_S3_hifi,S3,9.050,0.3010,0.1711,37.1076,0.3563,3.9718,0.1731,0,0.0000,0.0088,0.0000,0.0000,0.0071,0,0,0.0923,0.8077,0,0,0,HIFI,11.77,25.68,0.0611,0.6453
Demo_S3_hifi,S3,9.060,0.3038,0.1700,37.1458,0.3364,3.9218,0.1711,0,0.0000,0.0090,0.0000,0.0000,0.0000,0,0,0.0947,0.8053,0,0,0,HIFI,11.77,25.68,0.0633,0.6431
Demo_S3_hifi,S3,9.070,0.3067,0.1661,37.1921,0.3337,3.8718,0.1700,0,0.0061,0.0079,0.0122,0.0146,0.0186,0,0,0.0961,0.8039,0,0,0,HIFI,11.77,25.68,0.0654,0.6411
Demo_S3_hifi,S3,9.080,0.3098,0.1645,37.2322,0.3493,3.8465,0.1661,0,0.0023,0.0056,0.0000,0.0006,0.0000,0,0,0.1007,0.7993,0,0,0,HIFI,11.77,25.68,0.0676,0.6388
Demo_S3_hifi,S3,9.090,0.3130,0.1633,37.2699,0.3543,3.8436,0.1645,0,0.0079,0.0029,0.0000,0.0000,0.0000,0,0,0.1026,0.7974,0,0,0,HIFI,11.77,25.68,0.0698,0.6366
Demo_S3_hifi,S3,9.100,0.3160,0.1615,37.3124,0.3343,3.7936,0.1633,0,0.0000,0.0118,0.0000,0.0000,0.0121,0,0,0.1041,0.7959,0,0,0,HIFI,11.77,25.68,0.0718,0.6347
Demo_S3_hifi,S3,9.110,0.3191,0.1602,37.3516,0.3310,3.7436,0.1615,0,0.0013,0.0085,0.0152,0.0000,0.0000,0,0,0.1062,0.7938,0,0,0,HIFI,11.77,25.68,0.0737,0.6327
Demo_S3_hifi,S3,9.120,0.3224,0.1597,37.3858,0.3437,3.6936,0.1602,0,0.0081,0.0003,0.0052,0.0000,0.0000,0,0,0.1077,0.7923,0,0,0,HIFI,11.77,25.68,0.0755,0.6309
Demo_S3_hifi,S3,9.130,0.3258,0.1593,37.4263,0.3521,3.7382,0.1597,0,0.0028,0.0074,0.0000,0.0000,0.0000,0,0,0.1084,0.7916,0,0,0,HIFI,11.77,25.68,0.0771,0.6293
Demo_S3_hifi,S3,9.140,0.3292,0.1617,37.4587,0.3541,3.7325,0.1593,0,0.0000,0.0000,0.0033,0.0062,0.0090,0,0,0.1088,0.7912,0,0,0,HIFI,11.77,25.68,0.0785,0.6279
Demo_S3_hifi,S3,9.150,0.3324,0.1610,37.4898,0.3341,3.6825,0.1617,0,0.0000,0.0072,0.0000,0.0000,0.0000,0,0,0.1060,0.7940,0,0,0,HIFI,11.77,25.68,0.0793,0.6272
Demo_S3_hifi,S3,9.160,0.3358,0.1632,37.5196,0.3473,3.6325,0.1610,0,0.0000,0.0027,0.0000,0.0086,0.0000,0,0,0.1068,0.7932,0,0,0,HIFI,11.77,25.68,0.0800,0.6264
Demo_S3_hifi,S3,9.170,0.3393,0.1669,37.5638,0.3498,3.6347,0.1632,0,0.0000,0.0022,0.0000,0.0000,0.0000,0,0,0.1041,0.7959,0,0,0,HIFI,11.77,25.68,0.0803,0.6261
Demo_S3_hifi,S3,9.180,0.3426,0.1640,37.6047,0.3298,3.5847,0.1669,0,0.0025,0.0051,0.0154,0.0151,0.0128,0,0,0.0997,0.8003,0,0,0,HIFI,11.77,25.69,0.0800,0.6265
Demo_S3_hifi,S3,9.190,0.3459,0.1607,37.6362,0.3318,3.5347,0.1640,0,0.0000,0.0000,0.0000,0.0010,0.0101,0,0,0.1032,0.7968,0,0,0,HIFI,11.77,25.69,0.0801,0.6263
Demo_S3_hifi,S3,9.200,0.3492,0.1605,37.6672,0.3276,3.4847,0.1607,0,0.0039,0.0019,0.0000,0.0000,0.0001,0,0,0.1072,0.7928,0,0,0,HIFI,11.77,25.69,0.0808,0.6256
Demo_S3_hifi,S3,9.210,0.3525,0.1603,37.6954,0.3297,3.4347,0.1605,0,0.0000,0.0000,0.0000,0.0000,0.0093,0,0,0.1073,0.7927,0,0,0,HIFI,11.77,25.69,0.0814,0.6250
Demo_S3_hifi,S3,9.220,0.3557,0.1557,37.7256,0.3294,3.4113,0.1603,0,0.0000,0.0011,0.0007,0.0135,0.0000,0,0,0.1076,0.7924,0,0,0,HIFI,11.77,25.69,0.0819,0.6245
Demo_S3_hifi,S3,9.230,0.3591,0.1535,37.7553,0.3316,3.4000,0.1557,0,0.0058,0.0000,0.0215,0.0086,0.0094,0,0,0.1131,0.7869,0,0,0,HIFI,11.77,25.69,0.0830,0.6234
Demo_S3_hifi,S3,9.240,0.3625,0.1563,37.7903,0.3412,3.4500,0.1535,0,0.0000,0.0003,0.0000,0.0000,0.0032,0,0,0.1158,0.7842,0,0,0,HIFI,11.77,25.69,0.0844,0.6221
Demo_S3_hifi,S3,9.250,0.3658,0.1541,37.8217,0.3367,3.4683,0.1563,0,0.0026,0.0006,0.0245,0.0182,0.0015,0,0,0.1124,0.7876,0,0,0,HIFI,11.77,25.69,0.0850,0.6214
Demo_S3_hifi,S3,9.260,0.3692,0.1530,37.8576,0.3383,3.5183,0.1541,0,0.0218,0.0000,0.0100,0.0000,0.0008,0,0,0.1151,0.7849,0,0,0,HIFI,11.77,25.69,0.0859,0.6205
Demo_S3_hifi,S3,9.270,0.3725,0.1539,37.8812,0.3425,3.4998,0.1530,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.1164,0.7836,0,0,0,HIFI,11.77,25.69,0.0868,0.6196
Demo_S3_hifi,S3,9.280,0.3760,0.1555,37.9028,0.3504,3.5498,0.1539,0,0.0000,0.0038,0.0000,0.0000,0.0000,0,0,0.1153,0.7847,0,0,0,HIFI,11.77,25.69,0.0874,0.6190
Demo_S3_hifi,S3,9.290,0.3793,0.1608,37.9351,0.3367,3.4998,0.1555,0,0.0000,0.0000,0.0000,0.0119,0.0004,0,0,0.1134,0.7866,0,0,0,HIFI,11.77,25.69,0.0877,0.6187
Demo_S3_hifi,S3,9.300,0.3826,0.1640,37.9725,0.3467,3.4796,0.1608,0,0.0000,0.0152,0.0000,0.0076,0.0037,0,0,0.1070,0.7930,0,0,0,HIFI,11.77,25.69,0.0871,0.6194
Demo_S3_hifi,S3,9.310,0.3860,0.1644,38.0008,0.3503,3.5296,0.1640,0,0.0071,0.0004,0.0068,0.0000,0.0000,0,0,0.1031,0.7969,0,0,0,HIFI,11.77,25.69,0.0860,0.6204
Demo_S3_hifi,S3,9.320,0.3892,0.1646,38.0414,0.3376,3.4796,0.1644,0,0.0000,0.0031,0.0000,0.0099,0.0170,0,0,0.1028,0.7972,0,0,0,HIFI,11.77,25.69,0.0852,0.6213
Demo_S3_hifi,S3,9.330,0.3923,0.1660,38.0843,0.3345,3.4296,0.1646,0,0.0010,0.0000,0.0000,0.0062,0.0090,0,0,0.1025,0.7975,0,0,0,HIFI,11.77,25.69,0.0844,0.6221
Demo_S3_hifi,S3,9.340,0.3954,0.1719,38.1199,0.3373,3.4550,0.1660,0,0.0000,0.0000,0.0000,0.0000,0.0102,0,0,0.1008,0.7992,0,0,0,HIFI,11.77,25.69,0.0835,0.6229
Demo_S3_hifi,S3,9.350,0.3985,0.1768,38.1452,0.3393,3.4830,0.1719,0,0.0000,0.0058,0.0000,0.0000,0.0000,0,0,0.0937,0.8063,0,0,0,HIFI,11.77,25.69,0.0818,0.6246
Demo_S3_hifi,S3,9.360,0.4016,0.1759,38.1809,0.3544,3.5330,0.1768,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0878,0.8122,0,0,0,HIFI,11.77,25.70,0.0797,0.6267
Demo_S3_hifi,S3,9.370,0.4048,0.1797,38.2138,0.3561,3.5830,0.1759,0,0.0124,0.0026,0.0130,0.0000,0.0000,0,0,0.0889,0.8111,0,0,0,HIFI,11.77,25.70,0.0780,0.6284
Demo_S3_hifi,S3,9.380,0.4079,0.1819,38.2526,0.3656,3.6330,0.1797,0,0.0000,0.0000,0.0099,0.0000,0.0000,0,0,0.0844,0.8156,0,0,0,HIFI,11.77,25.70,0.0761,0.6304
Demo_S3_hifi,S3,9.390,0.4108,0.1823,38.2944,0.3456,3.5830,0.1819,0,0.0109,0.0069,0.0123,0.0068,0.0217,0,0,0.0817,0.8183,0,0,0,HIFI,11.77,25.70,0.0741,0.6323
Demo_S3_hifi,S3,9.400,0.4136,0.1855,38.3256,0.3357,3.5947,0.1823,0,0.0123,0.0000,0.0136,0.0065,0.0111,0,0,0.0813,0.8187,0,0,0,HIFI,11.77,25.70,0.0724,0.6341
Demo_S3_hifi,S3,9.410,0.4161,0.1866,38.3627,0.3208,3.5447,0.1855,0,0.0165,0.0000,0.0000,0.0031,0.0000,0,0,0.0775,0.8225,0,0,0,HIFI,11.77,25.70,0.0704,0.6360
Demo_S3_hifi,S3,9.420,0.4188,0.1907,38.3945,0.3408,3.5947,0.1866,0,0.0136,0.0050,0.0096,0.0073,0.0055,0,0,0.0761,0.8239,0,0,0,HIFI,11.77,25.70,0.0687,0.6378
Demo_S3_hifi,S3,9.430,0.4214,0.1890,38.4339,0.3441,3.6447,0.1907,0,0.0110,0.0000,0.0000,0.0026,0.0197,0,0,0.0712,0.8288,0,0,0,HIFI,11.77,25.70,0.0665,0.6399
Demo_S3_hifi,S3,9.440,0.4238,0.1887,38.4709,0.3361,3.6389,0.1890,0,0.0084,0.0007,0.0000,0.0108,0.0023,0,0,0.0733,0.8267,0,0,0,HIFI,11.77,25.70,0.0650,0.6414
Demo_S3_hifi,S3,9.450,0.4262,0.1926,38.5163,0.3395,3.6889,0.1887,0,0.0136,0.0090,0.0085,0.0025,0.0000,0,0,0.0736,0.8264,0,0,0,HIFI,11.77,25.70,0.0638,0.6426
Demo_S3_hifi,S3,9.460,0.4285,0.1914,38.5556,0.3440,3.7389,0.1926,0,0.0000,0.0000,0.0065,0.0000,0.0002,0,0,0.0689,0.8311,0,0,0,HIFI,11.77,25.70,0.0622,0.6442
Demo_S3_hifi,S3,9.470,0.4308,0.1943,38.5980,0.3545,3.7889,0.1914,0,0.0044,0.0200,0.0080,0.0048,0.0000,0,0,0.0703,0.8297,0,0,0,HIFI,11.77,25.70,0.0610,0.6454
Demo_S3_hifi,S3,9.480,0.4329,0.1991,38.6315,0.3408,3.8070,0.1943,0,0.0000,0.0114,0.0044,0.0006,0.0142,0,0,0.0668,0.8332,0,0,0,HIFI,11.77,25.70,0.0596,0.6468
Demo_S3_hifi,S3,9.490,0.4348,0.1974,38.6684,0.3379,3.8056,0.1991,0,0.0000,0.0000,0.0134,0.0082,0.0130,0,0,0.0611,0.8389,0,0,0,HIFI,11.77,25.70,0.0577,0.6488
Demo_S3_hifi,S3,9.500,0.4367,0.2053,38.7075,0.3432,3.8556,0.1974,0,0.0122,0.0023,0.0000,0.0000,0.0104,0,0,0.0631,0.8369,0,0,0,HIFI,11.77,25.70,0.0563,0.6501
Demo_S3_hifi,S3,9.510,0.4385,0.2079,38.7339,0.3489,3.9056,0.2053,0,0.0000,0.0000,0.0000,0.0037,0.0000,0,0,0.0536,0.8464,0,0,0,HIFI,11.77,25.70,0.0539,0.6525
Demo_S3_hifi,S3,9.520,0.4401,0.2114,38.7706,0.3289,3.8556,0.2079,0,0.0078,0.0000,0.0000,0.0000,0.0010,0,0,0.0505,0.8495,0,0,0,HIFI,11.77,25.70,0.0516,0.6549
Demo_S3_hifi,S3,9.530,0.4417,0.2153,38.8205,0.3329,3.8271,0.2114,0,0.0119,0.0000,0.0000,0.0130,0.0000,0,0,0.0463,0.8537,0,0,0,HIFI,11.77,25.70,0.0490,0.6574
Demo_S3_hifi,S3,9.540,0.4431,0.2183,38.8591,0.3387,3.8771,0.2153,0,0.0092,0.0000,0.0000,0.0000,0.0000,0,0,0.0417,0.8583,0,0,0,HIFI,11.77,25.71,0.0463,0.6601
Demo_S3_hifi,S3,9.550,0.4444,0.2208,38.8980,0.3442,3.9271,0.2183,0,0.0003,0.0107,0.0050,0.0000,0.0000,0,0,0.0381,0.8619,0,0,0,HIFI,11.77,25.71,0.0436,0.6629
Demo_S3_hifi,S3,9.560,0.4456,0.2224,38.9342,0.3403,3.9771,0.2208,0,0.0064,0.0032,0.0044,0.0196,0.0000,0,0,0.0350,0.8650,0,0,0,HIFI,11.77,25.71,0.0409,0.6655
Demo_S3_hifi,S3,9.570,0.4467,0.2306,38.9742,0.3494,4.0271,0.2224,0,0.0147,0.0075,0.0000,0.0000,0.0046,0,0,0.0331,0.8669,0,0,0,HIFI,11.77,25.71,0.0384,0.6680
Demo_S3_hifi,S3,9.580,0.4476,0.2322,39.0174,0.3508,4.0771,0.2306,0,0.0003,0.0054,0.0000,0.0000,0.0092,0,0,0.0233,0.8767,0,0,0,HIFI,11.77,25.71,0.0350,0.6714
Demo_S3_hifi,S3,9.590,0.4484,0.2368,39.0468,0.3390,4.1106,0.2322,0,0.0145,0.0296,0.0162,0.0000,0.0003,0,0,0.0214,0.8786,0,0,0,HIFI,11.77,25.71,0.0320,0.6744
Demo_S3_hifi,S3,9.600,0.4491,0.2405,39.0899,0.3310,4.0746,0.2368,0,0.0140,0.0000,0.0041,0.0000,0.0028,0,0,0.0158,0.8842,0,0,0,HIFI,11.77,25.71,0.0287,0.6777
Demo_S3_hifi,S3,9.610,0.4496,0.2471,39.1321,0.3356,4.1246,0.2405,0,0.0070,0.0091,0.0084,0.0000,0.0000,0,0,0.0114,0.8886,0,0,0,HIFI,11.77,25.71,0.0254,0.6810
Demo_S3_hifi,S3,9.620,0.4500,0.2516,39.1819,0.3280,4.1264,0.2471,0,0.0000,0.0038,0.0000,0.0045,0.0035,0,0,0.0035,0.8965,0,0,0,HIFI,11.77,25.71,0.0217,0.6848
Demo_S3_hifi,S3,9.630,0.4502,0.2571,39.2228,0.3480,4.1764,0.2516,0,0.0000,0.0000,0.0050,0.0000,0.0000,0,0,-0.0019,0.9019,0,0,0,HIFI,11.77,25.71,0.0178,0.6886
Demo_S3_hifi,S3,9.640,0.4503,0.2588,39.2652,0.3280,4.2024,0.2571,0,0.0000,0.0057,0.0153,0.0000,0.0000,0,0,-0.0085,0.9085,0,0,0,HIFI,11.77,25.71,0.0137,0.6927
Demo_S3_hifi,S3,9.650,0.4502,0.2622,39.3018,0.3480,4.2524,0.2588,0,0.0039,0.0000,0.0117,0.0000,0.0037,0,0,-0.0105,0.9105,0,0,0,HIFI,11.77,25.71,0.0100,0.6963
Demo_S3_hifi,S3,9.660,0.4501,0.2594,39.3457,0.3520,4.3024,0.2622,0,0.0000,0.0000,0.0025,0.0000,0.0144,0,0,-0.0146,0.9146,0,0,0,HIFI,11.77,25.71,0.0065,0.6998
Demo_S3_hifi,S3,9.670,0.4497,0.2613,39.3901,0.3320,4.3524,0.2594,0,0.0000,0.0000,0.0000,0.0000,0.0101,0,0,-0.0113,0.9113,0,0,0,HIFI,11.77,25.71,0.0039,0.7023
Demo_S3_hifi,S3,9.680,0.4492,0.2658,39.4316,0.3488,4.4024,0.2613,0,0.0022,0.0063,0.0000,0.0000,0.0000,0,0,-0.0136,0.9136,0,0,0,HIFI,11.77,25.71,0.0015,0.7047
Demo_S3_hifi,S3,9.690,0.4486,0.2654,39.4786,0.3336,4.4383,0.2658,0,0.0000,0.0000,0.0070,0.0037,0.0088,0,0,-0.0189,0.9189,0,0,0,HIFI,11.76,25.71,-0.0012,0.7074
Demo_S3_hifi,S3,9.700,0.4478,0.2676,39.5278,0.3479,4.4883,0.2654,0,0.0093,0.0209,0.0182,0.0000,0.0000,0,0,-0.0185,0.9185,0,0,0,HIFI,11.76,25.71,-0.0034,0.7095
Demo_S3_hifi,S3,9.710,0.4469,0.2737,39.5667,0.3426,4.5383,0.2676,0,0.0000,0.0077,0.0000,0.0000,0.0000,0,0,-0.0212,0.9212,0,0,0,HIFI,11.76,25.71,-0.0056,0.7117
Demo_S3_hifi,S3,9.720,0.4459,0.2738,39.6015,0.3298,4.4883,0.2737,0,0.0000,0.0023,0.0024,0.0013,0.0043,0,0,-0.0284,0.9284,0,0,0,HIFI,11.76,25.72,-0.0084,0.7144
Demo_S3_hifi,S3,9.730,0.4446,0.2796,39.6540,0.3498,4.5383,0.2738,0,0.0000,0.0061,0.0028,0.0162,0.0009,0,0,-0.0285,0.9285,0,0,0,HIFI,11.76,25.72,-0.0107,0.7166
Demo_S3_hifi,S3,9.740,0.4433,0.2829,39.7011,0.3466,4.5883,0.2796,0,0.0071,0.0000,0.0000,0.0000,0.0074,0,0,-0.0355,0.9355,0,0,0,HIFI,11.76,25.72,-0.0136,0.7194
Demo_S3_hifi,S3,9.750,0.4417,0.2876,39.7538,0.3568,4.6383,0.2829,0,0.0000,0.0021,0.0000,0.0000,0.0042,0,0,-0.0395,0.9395,0,0,0,HIFI,11.75,25.72,-0.0165,0.7222
Demo_S3_hifi,S3,9.760,0.4399,0.2889,39.8053,0.3601,4.6883,0.2876,0,0.0003,0.0217,0.0000,0.0000,0.0104,0,0,-0.0451,0.9451,0,0,0,HIFI,11.75,25.72,-0.0196,0.7252
